Condition 2,Garage Cond,Overall Qual,Land Contour,Heating,Enclosed Porch,Lot Shape,Kitchen AbvGr,Garage Finish,Lot Area,Bsmt Exposure,Electrical,Functional,Alley,Land Slope,Fireplaces,Wood Deck SF,Garage Type,Year Remod/Add,MS SubClass,Bldg Type,Exter Cond,BsmtFin Type 2,Exterior 1st,Id,PID,Roof Matl,Overall Cond,Low Qual Fin SF,Screen Porch,Exter Qual,Kitchen Qual,BsmtFin SF 1,Roof Style,Utilities,BsmtFin Type 1,Bsmt Unf SF,Sale Type,Year Built,Mas Vnr Area,Bsmt Full Bath,Misc Feature,Fence,Garage Area,Exterior 2nd,Mas Vnr Type,MS Zoning,3Ssn Porch,Mo Sold,1st Flr SF,2nd Flr SF,Garage Qual,Half Bath,Central Air,Condition 1,BsmtFin SF 2,Foundation,Bsmt Qual,Pool QC,Bsmt Cond,Lot Config,Bedroom AbvGr,Full Bath,Total Bsmt SF,Garage Cars,Heating QC,Bsmt Half Bath,Pool Area,Yr Sold,Paved Drive,Misc Val,Gr Liv Area,SalePrice,House Style,Street,TotRms AbvGrd,Neighborhood,Fireplace Qu,Open Porch SF,log-Lot Area,log-1st Flr SF,log-Gr Liv Area,log-SalePrice,yr_since_built,yr_since_remod,is_built_recently,is_remod_recently
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Fin,3710.0,Av,SBrkr,Typ,NA,Gtl,1,100.0,Attchd,2007,20,1Fam,TA,Unf,VinylSd,1745,528228555,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,1266.0,New,2007,16.0,0,NA,NA,388.0,VinylSd,BrkFace,RL,0.0,8,1266.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,2,2,1266.0,2,Ex,0,0.0,2007,Y,0.0,1266.0,185485.0,1Story,Pave,6,Blmngtn,Gd,16.0,8.21878715560148,7.143617602704121,7.143617602704121,12.130729295226383,0,0,1,1
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,6120.0,No,FuseA,Typ,NA,Gtl,0,48.0,Detchd,1993,30,1Fam,TA,Unf,Wd Sdng,744,903231130,CompShg,7,0.0,0.0,TA,TA,209.0,Gable,AllPub,BLQ,506.0,WD,1931,0.0,1,NA,NA,180.0,Wd Sdng,None,RM,0.0,11,875.0,0.0,Fa,0,Y,Norm,0.0,BrkTil,TA,NA,TA,Corner,2,1,715.0,1,TA,0,0.0,2009,Y,0.0,875.0,105000.0,1Story,Pave,5,BrkSide,NA,0.0,8.719317375506371,6.774223886357614,6.774223886357614,11.56171562913966,78,16,0,0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,RFn,9600.0,No,SBrkr,Typ,NA,Gtl,1,113.0,Attchd,1994,80,1Fam,Gd,Unf,Plywood,1859,533254100,CompShg,7,0.0,0.0,Gd,TA,0.0,Hip,AllPub,Unf,528.0,WD,1976,360.0,0,NA,NA,512.0,Plywood,BrkFace,RL,0.0,8,1094.0,761.0,TA,1,Y,Feedr,0.0,CBlock,TA,NA,TA,FR2,3,2,528.0,2,Ex,0,0.0,2007,Y,0.0,1855.0,187000.0,SLvl,Pave,7,Veenker,TA,100.0,9.169518377455928,6.9975959829819265,7.5256399750415355,12.138863895836725,31,13,0,0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,RFn,14145.0,Mn,SBrkr,Typ,NA,Gtl,0,108.0,Attchd,1998,20,1Fam,TA,Unf,Wd Sdng,2343,527301010,CompShg,7,0.0,0.0,Gd,Gd,213.0,Gable,AllPub,ALQ,995.0,WD,1984,0.0,1,Shed,NA,440.0,Wd Sdng,None,RL,0.0,5,1621.0,0.0,TA,0,Y,Norm,0.0,CBlock,Gd,NA,TA,Corner,3,2,1208.0,2,Ex,0,0.0,2006,Y,400.0,1621.0,202500.0,1Story,Pave,8,NWAmes,NA,45.0,9.557116483735667,7.390798521735676,7.390798521735676,12.218495165528731,22,8,0,1
Norm,TA,7,Lvl,GasA,0.0,IR1,1,RFn,9926.0,Mn,SBrkr,Typ,NA,Gtl,0,100.0,Attchd,2006,20,1Fam,TA,Unf,VinylSd,1713,528172050,CompShg,5,0.0,0.0,Gd,Gd,1178.0,Gable,AllPub,GLQ,436.0,WD,2005,210.0,1,NA,NA,878.0,VinylSd,BrkFace,RL,0.0,5,1614.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,1614.0,3,Ex,0,0.0,2007,Y,0.0,1614.0,245700.0,1Story,Pave,7,NridgHt,NA,38.0,9.202912856147385,7.3864708488298945,7.3864708488298945,12.41186655850927,2,1,1,1
Norm,TA,6,Lvl,GasA,0.0,Reg,1,RFn,8012.0,No,SBrkr,Typ,NA,Gtl,2,340.0,Attchd,1980,160,TwnhsE,TA,Unf,Plywood,1816,531451150,CompShg,5,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,630.0,WD,1980,0.0,0,NA,MnPrv,283.0,Plywood,None,RL,0.0,7,630.0,636.0,TA,1,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,2,1,630.0,1,Ex,0,0.0,2007,Y,0.0,1266.0,128000.0,2Story,Pave,5,SawyerW,TA,0.0,8.988695696785708,6.4457198193855785,7.143617602704121,11.759785542901755,27,27,0,0
Norm,TA,8,Lvl,GasA,0.0,Reg,1,RFn,10240.0,Mn,SBrkr,Typ,NA,Gtl,1,192.0,Attchd,2005,60,1Fam,TA,Unf,VinylSd,2390,528120110,CompShg,5,0.0,0.0,Gd,Ex,0.0,Gable,AllPub,Unf,1030.0,WD,2005,178.0,0,NA,NA,878.0,VinylSd,BrkFace,RL,0.0,3,1038.0,1060.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,1030.0,3,Gd,0,0.0,2006,Y,0.0,2098.0,275500.0,2Story,Pave,8,NridgHt,Gd,52.0,9.234056898593499,6.945051063725834,7.6487397889562425,12.526342907575106,1,1,1,1
Norm,TA,7,Lvl,GasA,0.0,IR1,1,Fin,10762.0,No,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,1999,60,1Fam,TA,Unf,VinylSd,364,527166010,CompShg,5,0.0,0.0,Gd,Gd,694.0,Gable,AllPub,GLQ,284.0,WD,1999,344.0,0,NA,NA,490.0,VinylSd,None,RL,0.0,5,1005.0,978.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,CulDSac,3,2,978.0,2,Ex,0,0.0,2009,Y,0.0,1983.0,225000.0,2Story,Pave,9,Gilbert,TA,0.0,9.283776690049365,6.912742820493176,7.592366128519796,12.323855681186558,10,10,1,1
Norm,TA,5,Lvl,GasA,0.0,Reg,1,RFn,8000.0,Av,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1959,80,1Fam,TA,Rec,BrkFace,684,535453100,CompShg,5,0.0,0.0,TA,TA,433.0,Gable,AllPub,GLQ,0.0,WD,1959,0.0,1,NA,GdWo,288.0,Plywood,None,RL,0.0,7,1183.0,0.0,TA,0,Y,Norm,95.0,CBlock,Gd,NA,TA,Inside,3,1,528.0,1,TA,0,0.0,2009,Y,0.0,1183.0,138000.0,SLvl,Pave,6,Names,NA,0.0,8.987196820661973,7.075808863978387,7.075808863978387,11.835008964139341,50,50,0,0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Unf,1680.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1971,160,TwnhsI,TA,Unf,HdBoard,32,527451410,CompShg,5,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,525.0,WD,1971,381.0,0,NA,NA,264.0,ImStucc,BrkFace,RM,0.0,3,525.0,567.0,TA,1,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,525.0,1,TA,0,0.0,2010,Y,0.0,1092.0,88000.0,2Story,Pave,6,BrDale,NA,0.0,7.426549072397305,6.263398262591624,6.9957661563048505,11.385092093460344,39,39,0,0
Norm,TA,9,Lvl,GasA,0.0,Reg,1,Fin,13693.0,Av,SBrkr,Typ,NA,Gtl,1,414.0,BuiltIn,2006,60,1Fam,TA,Unf,VinylSd,1698,528110100,CompShg,5,0.0,0.0,Ex,Ex,0.0,Hip,AllPub,Unf,2153.0,WD,2006,772.0,0,NA,NA,694.0,VinylSd,BrkFace,RL,0.0,3,2069.0,574.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,2153.0,3,Ex,0,0.0,2007,Y,0.0,2643.0,380000.0,2Story,Pave,9,NridgHt,Gd,84.0,9.524640032332234,7.634820677745543,7.879669914604289,12.84792653170257,1,1,1,1
Norm,TA,8,Lvl,GasA,0.0,Reg,1,Fin,10625.0,Av,SBrkr,Typ,NA,Gtl,1,133.0,Attchd,2007,20,1Fam,TA,Unf,VinylSd,1129,528482020,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,1660.0,WD,2007,292.0,0,NA,NA,660.0,VinylSd,BrkFace,FV,0.0,6,1660.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,1660.0,3,Ex,0,0.0,2008,Y,0.0,1660.0,256000.0,1Story,Pave,7,Somerst,Gd,120.0,9.270964993792617,7.414572881350589,7.414572881350589,12.4529327234617,1,1,1,1
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,7200.0,Mn,SBrkr,Typ,NA,Gtl,0,222.0,Detchd,2000,20,1Fam,TA,Rec,Wd Sdng,165,535456110,CompShg,7,0.0,0.0,TA,Gd,234.0,Gable,AllPub,BLQ,180.0,WD,1951,0.0,0,NA,NA,576.0,Wd Sdng,None,RL,0.0,5,900.0,0.0,TA,0,Y,Norm,486.0,CBlock,TA,NA,TA,Corner,3,1,900.0,2,TA,1,0.0,2010,Y,0.0,900.0,134800.0,1Story,Pave,5,Names,NA,32.0,8.881836305004146,6.802394763324311,6.802394763324311,11.811547477460344,59,10,0,1
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Fin,1612.0,No,SBrkr,Typ,NA,Gtl,1,154.0,Attchd,1980,160,TwnhsI,TA,Unf,MetalSd,935,909451140,CompShg,6,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,561.0,WD,1980,0.0,0,NA,MnPrv,462.0,MetalSd,None,RM,0.0,7,561.0,668.0,TA,1,Y,Norm,0.0,CBlock,Gd,NA,TA,Inside,2,1,561.0,2,TA,0,0.0,2009,Y,0.0,1229.0,121000.0,2Story,Pave,5,Blueste,TA,0.0,7.385230923066573,6.329720905522696,7.113956109566034,11.703545824578878,29,29,0,0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Fin,10207.0,No,SBrkr,Typ,NA,Gtl,0,144.0,Attchd,2007,60,1Fam,TA,Unf,VinylSd,1802,528480020,CompShg,6,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,874.0,New,2007,0.0,0,NA,NA,578.0,VinylSd,None,FV,0.0,8,874.0,887.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,3,874.0,2,Ex,0,0.0,2007,Y,0.0,1761.0,227875.0,2Story,Pave,7,Somerst,NA,105.0,9.230829038403499,6.773080375655535,7.473637108496206,12.336552511980964,0,0,1,1
Norm,TA,8,Lvl,GasA,0.0,IR1,1,RFn,10475.0,Av,SBrkr,Typ,NA,Gtl,0,160.0,Attchd,2008,20,1Fam,TA,Unf,VinylSd,250,906378100,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,1694.0,WD,2008,72.0,0,NA,NA,776.0,VinylSd,Stone,RL,0.0,2,1694.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Corner,3,2,1694.0,3,Ex,0,0.0,2010,Y,0.0,1694.0,245350.0,1Story,Pave,7,CollgCr,NA,33.0,9.25674674479034,7.434847875211999,7.434847875211999,12.41044104151805,2,2,1,1
Norm,NA,5,Lvl,GasA,256.0,Reg,2,NA,5976.0,No,FuseA,Typ,NA,Gtl,0,0.0,NA,1950,90,Duplx,TA,Unf,Wd Sdng,2668,902401090,CompShg,7,0.0,0.0,TA,TA,0.0,Hip,AllPub,Unf,624.0,WD,1920,0.0,0,NA,NA,0.0,Wd Sdng,None,RM,0.0,12,624.0,624.0,NA,0,N,Norm,0.0,PConc,TA,NA,TA,Inside,2,2,624.0,0,Gd,0,0.0,2006,N,0.0,1248.0,93500.0,2Story,Pave,8,OldTown,NA,130.0,8.695506726812653,6.436150368369428,7.129297548929373,11.44571671527678,86,56,0,0
Norm,TA,5,Lvl,GasA,77.0,Reg,1,Unf,10625.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Basment,1950,30,1Fam,TA,Unf,Wd Sdng,236,905426060,CompShg,5,0.0,0.0,TA,TA,108.0,Gable,AllPub,ALQ,350.0,COD,1920,0.0,0,Shed,NA,366.0,Wd Sdng,None,RL,0.0,5,835.0,0.0,Fa,0,N,Norm,0.0,BrkTil,TA,NA,TA,Corner,2,1,458.0,1,Fa,0,0.0,2010,Y,400.0,835.0,83000.0,1Story,Pave,5,Edwards,NA,0.0,9.270964993792617,6.727431724850855,6.727431724850855,11.326595886778735,90,60,0,0
Norm,TA,6,Low,GasA,0.0,IR2,1,Fin,53107.0,Av,SBrkr,Typ,NA,Mod,2,216.0,Attchd,1992,60,1Fam,TA,Unf,HdBoard,2117,906426195,CompShg,5,0.0,0.0,Gd,Gd,985.0,Gable,AllPub,GLQ,595.0,WD,1992,0.0,1,NA,NA,501.0,HdBoard,None,RL,0.0,6,1079.0,874.0,TA,1,Y,Feedr,0.0,PConc,Gd,NA,TA,Corner,3,2,1580.0,2,Ex,0,0.0,2007,Y,0.0,1953.0,240000.0,2Story,Pave,9,ClearCr,Fa,231.0,10.880064025283644,6.983789965258135,7.577121930876679,12.388394202324129,15,15,0,0
Norm,Fa,5,Lvl,GasA,77.0,Reg,1,Unf,5680.0,No,FuseA,Typ,Grvl,Gtl,0,0.0,Detchd,1950,45,1Fam,TA,Unf,AsbShng,2029,903430040,CompShg,4,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,592.0,WD,1901,0.0,0,NA,MnPrv,240.0,AsbShng,None,RM,0.0,9,933.0,240.0,TA,0,N,Norm,0.0,CBlock,TA,NA,TA,Inside,3,2,592.0,1,TA,0,0.0,2007,Y,0.0,1173.0,113000.0,1.5Fin,Pave,7,OldTown,NA,25.0,8.644706511715198,6.838405200847344,7.067319848653476,11.635143097694478,106,57,0,0
Norm,TA,6,Lvl,GasA,0.0,IR1,1,Unf,12400.0,No,FuseA,Typ,NA,Gtl,0,0.0,Attchd,1998,20,1Fam,TA,Unf,Wd Sdng,636,535175050,CompShg,7,0.0,234.0,TA,TA,585.0,Hip,AllPub,Rec,630.0,WD,1958,176.0,0,NA,NA,297.0,Wd Sdng,BrkFace,RL,0.0,6,1215.0,0.0,TA,0,Y,Feedr,0.0,CBlock,TA,NA,Fa,Inside,3,1,1215.0,1,TA,0,0.0,2009,Y,0.0,1215.0,155000.0,1Story,Pave,6,Names,NA,0.0,9.425451751593128,7.102499355774649,7.102499355774649,11.951180395901384,51,11,0,0
Norm,TA,6,Lvl,GasA,0.0,IR1,1,Unf,6768.0,Mn,SBrkr,Typ,NA,Gtl,0,168.0,Detchd,1996,20,1Fam,Gd,Unf,HdBoard,1155,532378200,CompShg,8,0.0,0.0,TA,Gd,832.0,Hip,AllPub,GLQ,80.0,WD,1961,0.0,1,NA,GdPrv,288.0,HdBoard,None,RL,0.0,5,912.0,0.0,TA,0,Y,Feedr,0.0,CBlock,TA,NA,TA,Inside,3,1,912.0,1,Gd,1,0.0,2008,Y,0.0,912.0,142000.0,1Story,Pave,5,Sawyer,NA,0.0,8.81996090128606,6.815639990074331,6.815639990074331,11.863582336583399,47,12,0,0
Norm,TA,6,Lvl,GasA,105.0,Reg,1,Unf,6000.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,2004,45,1Fam,TA,Unf,Wd Sdng,739,903228120,CompShg,7,0.0,0.0,Gd,TA,0.0,Gable,AllPub,Unf,884.0,WD,1926,0.0,0,NA,NA,180.0,Wd Sdng,None,RM,0.0,1,904.0,0.0,TA,0,Y,Norm,0.0,PConc,TA,NA,TA,Inside,2,1,884.0,1,Gd,0,0.0,2009,Y,0.0,904.0,119000.0,1.5Unf,Pave,4,BrkSide,NA,0.0,8.699514748210191,6.806829360392176,6.806829360392176,11.686878772093667,83,5,0,1
Norm,TA,6,Lvl,GasA,156.0,IR1,1,Unf,12508.0,Mn,SBrkr,Mod,NA,Gtl,0,245.0,Attchd,1985,50,1Fam,TA,Unf,VinylSd,1608,923400040,CompShg,7,0.0,0.0,TA,TA,660.0,Gable,AllPub,ALQ,323.0,WD,1940,0.0,1,Shed,NA,423.0,VinylSd,None,RL,0.0,7,983.0,767.0,TA,0,Y,Norm,0.0,CBlock,Gd,NA,TA,Inside,4,2,983.0,1,Ex,0,0.0,2008,Y,1300.0,1750.0,160000.0,1.5Fin,Pave,7,Mitchel,NA,0.0,9.434123718577732,6.890609120147166,7.4673710669175595,11.982929094215963,68,23,0,0
Norm,TA,6,Lvl,GasA,0.0,IR1,1,Fin,7415.0,No,SBrkr,Typ,NA,Gtl,1,100.0,Attchd,2004,60,1Fam,TA,Unf,VinylSd,1087,528235120,CompShg,5,0.0,0.0,TA,TA,759.0,Gable,AllPub,GLQ,80.0,WD,2004,0.0,1,NA,NA,398.0,VinylSd,None,RL,0.0,4,864.0,729.0,TA,1,Y,Norm,0.0,PConc,TA,NA,TA,Inside,3,2,839.0,2,Ex,0,0.0,2008,Y,0.0,1593.0,193000.0,2Story,Pave,8,Gilbert,TA,75.0,8.911260254572033,6.761572768804055,7.373374309910049,12.170445467887022,4,4,1,1
Norm,TA,8,Lvl,GasA,0.0,Reg,1,RFn,11762.0,No,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,1993,60,1Fam,TA,Unf,VinylSd,1774,528366070,CompShg,5,0.0,144.0,Gd,Gd,335.0,Gable,AllPub,GLQ,770.0,WD,1992,309.0,1,NA,NA,517.0,VinylSd,BrkFace,RL,0.0,9,1105.0,1097.0,TA,1,Y,Norm,0.0,PConc,Ex,NA,TA,Inside,4,2,1105.0,2,Ex,0,0.0,2007,Y,0.0,2202.0,263000.0,2Story,Pave,9,NoRidge,TA,65.0,9.372629275019902,7.007600613951853,7.697121317282625,12.479909311159902,15,14,0,0
Norm,TA,7,Lvl,GasA,0.0,IR1,1,Fin,8767.0,Av,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,2005,20,1Fam,TA,Unf,VinylSd,2816,907420090,CompShg,5,0.0,0.0,Gd,Gd,24.0,Gable,AllPub,GLQ,1286.0,New,2005,0.0,0,NA,NA,400.0,VinylSd,None,RL,0.0,7,1310.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,1310.0,2,Ex,0,0.0,2006,Y,0.0,1310.0,164990.0,1Story,Pave,6,CollgCr,Gd,0.0,9.078749951588586,7.177782416195197,7.177782416195197,12.01364014498549,1,1,1,1
Norm,TA,4,Lvl,GasA,0.0,Reg,1,Unf,8190.0,No,SBrkr,Typ,NA,Gtl,1,0.0,Detchd,1954,20,1Fam,TA,Unf,Wd Sdng,2194,908276230,CompShg,6,0.0,0.0,TA,TA,732.0,Hip,AllPub,Rec,216.0,WD,1954,0.0,1,NA,NA,280.0,Wd Sdng,None,RL,0.0,10,948.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,948.0,1,Ex,0,0.0,2007,Y,0.0,948.0,119000.0,1Story,Pave,5,Edwards,TA,36.0,9.010669176847115,6.854354502255021,6.854354502255021,11.686878772093667,53,53,0,0
Norm,TA,8,Lvl,GasA,0.0,Reg,1,RFn,7500.0,No,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,2007,20,1Fam,TA,Unf,VinylSd,523,528458180,CompShg,5,0.0,0.0,Gd,Gd,24.0,Gable,AllPub,GLQ,1348.0,WD,2006,238.0,0,NA,NA,692.0,VinylSd,Stone,FV,0.0,6,1448.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,2,2,1372.0,2,Ex,0,0.0,2009,Y,0.0,1448.0,238500.0,1Story,Pave,6,Somerst,Gd,140.0,8.922658299524402,7.277938572945661,7.277938572945661,12.382124589310534,3,2,1,1
Norm,TA,7,Low,GasA,0.0,IR1,1,Unf,70761.0,Gd,SBrkr,Typ,NA,Mod,2,200.0,Attchd,1975,20,1Fam,TA,Unf,Plywood,2767,906475200,WdShngl,5,0.0,0.0,TA,Gd,655.0,Gable,AllPub,ALQ,878.0,WD,1975,0.0,1,NA,NA,576.0,Plywood,None,RL,0.0,12,1533.0,0.0,TA,0,Y,Norm,0.0,CBlock,Gd,NA,TA,Inside,2,2,1533.0,2,TA,0,0.0,2006,Y,0.0,1533.0,280000.0,1Story,Pave,5,ClearCr,TA,54.0,11.167063280451986,7.334981878871814,7.334981878871814,12.542544882151386,31,31,0,0
Norm,TA,8,Lvl,GasA,0.0,IR1,1,Fin,3784.0,No,SBrkr,Typ,Pave,Gtl,0,0.0,Attchd,2007,120,TwnhsE,TA,Unf,VinylSd,1837,533206070,CompShg,5,0.0,0.0,Gd,Gd,60.0,Gable,AllPub,GLQ,1451.0,New,2006,36.0,1,NA,NA,476.0,VinylSd,Stone,FV,0.0,2,1565.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,2,2,1511.0,2,Ex,0,0.0,2007,Y,0.0,1565.0,193800.0,1Story,Pave,5,Somerst,NA,120.0,8.238536930171769,7.355641102974253,7.355641102974253,12.174581978438804,1,0,1,1
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,4224.0,No,SBrkr,Typ,NA,Gtl,1,100.0,Attchd,1976,120,TwnhsE,TA,Unf,CemntBd,2284,923225040,CompShg,7,0.0,0.0,TA,TA,840.0,Gable,AllPub,GLQ,200.0,WD,1976,0.0,1,NA,NA,572.0,CmentBd,None,RM,0.0,6,1060.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,1,1040.0,2,TA,0,0.0,2007,Y,0.0,1060.0,129900.0,1Story,Pave,6,MeadowV,TA,110.0,8.348537825386098,6.966024187106113,6.966024187106113,11.77452020265869,31,31,0,0
Norm,TA,5,Lvl,GasA,0.0,IR2,1,Unf,9245.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1995,20,1Fam,TA,Unf,VinylSd,1434,907135260,CompShg,5,0.0,0.0,TA,TA,686.0,Gable,AllPub,GLQ,304.0,WD,1994,0.0,0,NA,NA,672.0,VinylSd,None,RL,0.0,2,990.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,1,990.0,2,Ex,1,0.0,2008,Y,0.0,990.0,145000.0,1Story,Pave,5,CollgCr,NA,0.0,9.131838143821225,6.897704943128636,6.897704943128636,11.884489021402711,14,13,0,0
Norm,TA,8,Lvl,GasA,0.0,IR2,1,RFn,14781.0,Gd,SBrkr,Typ,NA,Gtl,1,198.0,Attchd,2002,20,1Fam,TA,Unf,VinylSd,2794,907255050,CompShg,5,0.0,0.0,Gd,Gd,0.0,Hip,AllPub,Unf,1753.0,WD,2001,178.0,0,NA,NA,748.0,VinylSd,BrkFace,RL,0.0,8,1787.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,CulDSac,3,2,1753.0,3,Ex,0,0.0,2006,Y,0.0,1787.0,275000.0,1Story,Pave,7,CollgCr,TA,150.0,9.601097851212073,7.488293515159428,7.488293515159428,12.524526376648708,5,4,1,1
Norm,Fa,3,Lvl,Wall,0.0,Reg,2,Unf,8544.0,NA,FuseF,Typ,NA,Gtl,0,0.0,Detchd,1950,90,Duplx,TA,NA,BrkFace,2625,535454030,CompShg,4,0.0,0.0,TA,TA,0.0,Gable,AllPub,NA,0.0,WD,1950,0.0,0,NA,NA,400.0,Stone,None,RL,0.0,12,1040.0,0.0,TA,0,N,Norm,0.0,Slab,NA,NA,NA,Corner,2,2,0.0,2,Fa,0,0.0,2006,Y,0.0,1040.0,81400.0,1Story,Pave,6,Names,NA,0.0,9.052984561199976,6.946975992135418,6.946975992135418,11.307130551990632,56,56,0,0
Norm,TA,5,Lvl,GasW,0.0,Reg,1,RFn,7440.0,No,SBrkr,Typ,NA,Gtl,1,328.0,Detchd,1954,20,1Fam,TA,Unf,Wd Sdng,794,905475160,CompShg,6,0.0,0.0,TA,TA,173.0,Gable,AllPub,BLQ,916.0,WD,1954,0.0,1,NA,MnPrv,252.0,Wd Sdng,None,RL,0.0,9,1089.0,0.0,TA,0,Y,Norm,0.0,CBlock,Gd,NA,TA,Inside,3,1,1089.0,1,TA,0,0.0,2009,P,0.0,1089.0,125000.0,1Story,Pave,5,Edwards,Gd,0.0,8.914626127827137,6.9930151229329605,6.9930151229329605,11.736069016284437,55,55,0,0
Norm,TA,4,Lvl,GasA,128.0,Reg,1,Unf,7404.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1950,30,1Fam,TA,Unf,MetalSd,708,902204080,CompShg,6,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,861.0,Oth,1920,0.0,0,NA,NA,288.0,MetalSd,None,RM,0.0,11,861.0,0.0,TA,0,Y,Norm,0.0,BrkTil,Fa,NA,TA,Corner,2,1,861.0,2,TA,0,0.0,2009,N,0.0,861.0,80000.0,1Story,Pave,5,OldTown,NA,0.0,8.909775673693389,6.7580945044277305,6.7580945044277305,11.289781913656018,89,59,0,0
Norm,TA,5,Bnk,GasA,36.0,Reg,1,Unf,4853.0,Mn,FuseA,Typ,NA,Gtl,1,0.0,Detchd,1999,30,1Fam,TA,Unf,MetalSd,286,909100080,CompShg,6,0.0,0.0,TA,Fa,133.0,Gable,AllPub,Rec,974.0,WD,1924,203.0,0,NA,MnPrv,260.0,VinylSd,BrkFace,RL,0.0,5,1296.0,0.0,TA,0,N,Artery,0.0,BrkTil,TA,NA,TA,Inside,2,2,1107.0,1,Fa,0,0.0,2010,Y,0.0,1296.0,104000.0,1Story,Pave,5,SWISU,Gd,0.0,8.487352349405215,7.16703787691222,7.16703787691222,11.55214617812351,86,11,0,0
Norm,TA,7,Lvl,GasA,154.0,IR1,1,Fin,10593.0,No,SBrkr,Typ,NA,Gtl,1,240.0,Attchd,1996,20,1Fam,TA,Unf,VinylSd,62,528358010,CompShg,5,0.0,0.0,Gd,Gd,919.0,Hip,AllPub,GLQ,801.0,WD,1996,338.0,1,NA,NA,527.0,VinylSd,BrkFace,RL,0.0,3,1720.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,1720.0,2,Ex,0,0.0,2010,Y,0.0,1720.0,260400.0,1Story,Pave,7,NoRidge,TA,56.0,9.267948684596496,7.450079569807499,7.450079569807499,12.46997418931655,14,14,0,0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,RFn,12090.0,No,SBrkr,Typ,NA,Gtl,1,167.0,Attchd,2003,60,1Fam,TA,Unf,MetalSd,1647,527302060,CompShg,7,0.0,0.0,Gd,Gd,321.0,Gable,AllPub,ALQ,404.0,WD,1981,306.0,0,NA,NA,484.0,MetalSd,BrkFace,RL,0.0,3,725.0,754.0,TA,1,Y,Norm,0.0,CBlock,Gd,NA,TA,Inside,3,2,725.0,2,Ex,0,0.0,2007,Y,0.0,1479.0,176000.0,2Story,Pave,6,NWAmes,TA,72.0,9.400133943608838,6.586171654854675,7.2991214627108,12.078239274020289,26,4,0,1
